,index,Lat,Lon,Temp
2233,41,-2.5,-55.0,300.652
2234,42,-2.9,-60.56,299.117
2235,43,-2.5,-55.0,300.83
2236,44,-2.9,-60.56,298.965
2237,45,-2.5,-55.0,300.229
2238,46,-2.9,-60.56,298.634
2239,47,-2.5,-55.0,300.94598
2240,48,-2.9,-60.56,298.346
2241,49,-2.5,-55.0,300.227
2242,50,-2.9,-60.56,298.03598
2243,51,-2.5,-55.0,299.874
2244,52,-2.9,-60.56,297.162
2245,53,-2.5,-55.0,299.751
2246,54,-2.9,-60.56,295.65
2247,55,-2.5,-55.0,299.164
2248,56,-2.9,-60.56,295.494
2249,57,-2.5,-55.0,298.977
2250,58,-2.9,-60.56,295.567
2251,59,-2.5,-55.0,298.966
2252,60,-2.9,-60.56,295.86
2253,61,-2.5,-55.0,299.518
2254,0,-2.9,-60.56,299.771
2255,1,-2.5,-55.0,301.43698
2256,2,-2.9,-60.56,300.428
2257,3,-2.5,-55.0,302.038
2258,4,-2.9,-60.56,299.472
2259,5,-2.5,-55.0,301.569
2260,6,-2.9,-60.56,298.94
2261,7,-2.5,-55.0,300.949
2262,8,-2.9,-60.56,298.503
2263,9,-2.5,-55.0,300.817
2264,10,-2.9,-60.56,298.224
2265,11,-2.5,-55.0,300.718
2266,12,-2.9,-60.56,298.276
2267,13,-2.5,-55.0,301.231
2268,14,-2.9,-60.56,298.347
2269,15,-2.5,-55.0,301.29898
2270,16,-2.9,-60.56,298.077
2271,17,-2.5,-55.0,301.018
2272,18,-2.9,-60.56,298.349
2273,19,-2.5,-55.0,300.97598
2274,20,-2.9,-60.56,299.027
2275,21,-2.5,-55.0,300.784
2276,22,-2.9,-60.56,297.676
2277,23,-2.5,-55.0,299.152
2278,24,-2.9,-60.56,297.664
2279,25,-2.5,-55.0,299.132
2280,26,-2.9,-60.56,295.267
2281,27,-2.5,-55.0,298.07098
2282,28,-2.9,-60.56,292.779
2283,29,-2.5,-55.0,296.764
2284,30,-2.9,-60.56,292.357
2285,31,-2.5,-55.0,296.708
2286,32,-2.9,-60.56,291.546
2287,33,-2.5,-55.0,296.483
2288,34,-2.9,-60.56,291.521
2289,35,-2.5,-55.0,296.611
2290,36,-2.9,-60.56,292.012
2291,37,-2.5,-55.0,297.142
2292,38,-2.9,-60.56,292.929
2293,39,-2.5,-55.0,297.47598
2294,40,-2.9,-60.56,298.701
2295,41,-2.5,-55.0,300.737
2296,42,-2.9,-60.56,299.797
2297,43,-2.5,-55.0,301.236
2298,44,-2.9,-60.56,299.861
2299,45,-2.5,-55.0,301.146
2300,46,-2.9,-60.56,296.895
2301,47,-2.5,-55.0,299.91098
2302,48,-2.9,-60.56,295.37
2303,49,-2.5,-55.0,299.277
2304,50,-2.9,-60.56,294.25598
2305,51,-2.5,-55.0,298.939
2306,52,-2.9,-60.56,293.67398
2307,53,-2.5,-55.0,298.19998
2308,54,-2.9,-60.56,293.983
2309,55,-2.5,-55.0,298.60098
2310,0,-2.9,-60.56,294.621
2311,1,-2.5,-55.0,298.86798
2312,2,-2.9,-60.56,295.848
2313,3,-2.5,-55.0,299.572
2314,4,-2.9,-60.56,298.14798
2315,5,-2.5,-55.0,300.646
2316,6,-2.9,-60.56,298.177
2317,7,-2.5,-55.0,300.849
2318,8,-2.9,-60.56,297.904
2319,9,-2.5,-55.0,300.099
2320,10,-2.9,-60.56,298.001
2321,11,-2.5,-55.0,300.022
2322,12,-2.9,-60.56,296.56198
2323,13,-2.5,-55.0,299.054
2324,14,-2.9,-60.56,295.317
2325,15,-2.5,-55.0,298.442
2326,16,-2.9,-60.56,294.616
2327,17,-2.5,-55.0,297.953
2328,18,-2.9,-60.56,294.955
2329,19,-2.5,-55.0,298.555
2330,20,-2.9,-60.56,295.176
2331,21,-2.5,-55.0,298.596
2332,22,-2.9,-60.56,298.871
2333,23,-2.5,-55.0,300.453
2334,24,-2.9,-60.56,298.682
2335,25,-2.5,-55.0,300.475
2336,26,-2.9,-60.56,298.09198
2337,27,-2.5,-55.0,299.841
2338,28,-2.9,-60.56,297.793
2339,29,-2.5,-55.0,300.063
2340,30,-2.9,-60.56,297.677
2341,31,-2.5,-55.0,300.06598
2342,32,-2.9,-60.56,295.839
2343,33,-2.5,-55.0,299.111
2344,34,-2.9,-60.56,295.306
2345,35,-2.5,-55.0,299.107
2346,36,-2.9,-60.56,294.343
2347,37,-2.5,-55.0,298.36798
2348,38,-2.9,-60.56,294.324
2349,39,-2.5,-55.0,298.284
2350,40,-2.9,-60.56,294.848
2351,41,-2.5,-55.0,298.623
2352,42,-2.9,-60.56,298.123
2353,43,-2.5,-55.0,300.494
2354,44,-2.9,-60.56,298.352
2355,45,-2.5,-55.0,300.728
2356,46,-2.9,-60.56,298.053
2357,47,-2.5,-55.0,300.81
2358,48,-2.9,-60.56,295.8
2359,49,-2.5,-55.0,299.044
2360,50,-2.9,-60.56,295.359
2361,51,-2.5,-55.0,298.789
2362,52,-2.9,-60.56,294.89398
2363,53,-2.5,-55.0,298.317
2364,54,-2.9,-60.56,295.498
2365,55,-2.5,-55.0,298.46298
2366,56,-2.9,-60.56,296.396
2367,57,-2.5,-55.0,298.693
2368,58,-2.9,-60.56,296.841
2369,59,-2.5,-55.0,298.651
2370,60,-2.9,-60.56,298.36
2371,61,-2.5,-55.0,299.508
2372,0,-2.9,-60.56,298.35
2373,1,-2.5,-55.0,298.836
2374,2,-2.9,-60.56,298.276
2375,3,-2.5,-55.0,298.84
2376,4,-2.9,-60.56,297.948
2377,5,-2.5,-55.0,299.622
2378,6,-2.9,-60.56,297.379
2379,7,-2.5,-55.0,298.629
2380,8,-2.9,-60.56,297.715
2381,9,-2.5,-55.0,299.65
2382,10,-2.9,-60.56,295.54
2383,11,-2.5,-55.0,298.97598
2384,12,-2.9,-60.56,295.037
2385,13,-2.5,-55.0,298.544
2386,14,-2.9,-60.56,294.546
2387,15,-2.5,-55.0,297.978
2388,16,-2.9,-60.56,294.374
2389,17,-2.5,-55.0,297.805
2390,18,-2.9,-60.56,294.701
2391,19,-2.5,-55.0,297.646
2392,20,-2.9,-60.56,295.688
2393,21,-2.5,-55.0,297.936
2394,22,-2.9,-60.56,298.126
2395,23,-2.5,-55.0,299.155
2396,24,-2.9,-60.56,298.496
2397,25,-2.5,-55.0,300.164
2398,26,-2.9,-60.56,298.577
2399,27,-2.5,-55.0,300.262
2400,28,-2.9,-60.56,296.55798
2401,29,-2.5,-55.0,299.184
2402,30,-2.9,-60.56,295.57898
2403,31,-2.5,-55.0,298.684
2404,32,-2.9,-60.56,294.616
2405,33,-2.5,-55.0,298.124
2406,34,-2.9,-60.56,294.86798
2407,35,-2.5,-55.0,298.926
2408,36,-2.9,-60.56,295.33
2409,37,-2.5,-55.0,299.086
2410,38,-2.9,-60.56,295.237
2411,39,-2.5,-55.0,298.707
2412,40,-2.9,-60.56,295.417
2413,41,-2.5,-55.0,297.257
2414,42,-2.9,-60.56,295.667
2415,43,-2.5,-55.0,297.477
2416,44,-2.9,-60.56,294.84198
2417,45,-2.5,-55.0,297.482
2418,46,-2.9,-60.56,294.369
2419,47,-2.5,-55.0,297.563
2420,48,-2.9,-60.56,294.109
2421,49,-2.5,-55.0,297.671
2422,50,-2.9,-60.56,294.486
2423,51,-2.5,-55.0,298.214
2424,52,-2.9,-60.56,293.735
2425,53,-2.5,-55.0,297.305
2426,54,-2.9,-60.56,293.936
2427,55,-2.5,-55.0,297.559
2428,56,-2.9,-60.56,294.535
2429,57,-2.5,-55.0,298.165
2430,58,-2.9,-60.56,295.01898
2431,59,-2.5,-55.0,298.323
2432,0,-2.9,-60.56,295.695
2433,1,-2.5,-55.0,298.466
2434,2,-2.9,-60.56,297.401
2435,3,-2.5,-55.0,299.214
2436,4,-2.9,-60.56,297.00598
2437,5,-2.5,-55.0,298.294
2438,6,-2.9,-60.56,295.794
2439,7,-2.5,-55.0,298.167
2440,8,-2.9,-60.56,295.13
2441,9,-2.5,-55.0,298.037
2442,10,-2.9,-60.56,294.30798
2443,11,-2.5,-55.0,297.257
2444,12,-2.9,-60.56,294.817
2445,13,-2.5,-55.0,298.11798
2446,14,-2.9,-60.56,294.68698
2447,15,-2.5,-55.0,297.77298
2448,16,-2.9,-60.56,295.20898
2449,17,-2.5,-55.0,298.242
2450,18,-2.9,-60.56,295.62
2451,19,-2.5,-55.0,298.535
2452,20,-2.9,-60.56,298.58
2453,21,-2.5,-55.0,299.39398
2454,22,-2.9,-60.56,296.06
2455,23,-2.5,-55.0,299.268
2456,24,-2.9,-60.56,295.189
2457,25,-2.5,-55.0,298.97998
2458,26,-2.9,-60.56,294.581
2459,27,-2.5,-55.0,298.793
2460,28,-2.9,-60.56,295.054
2461,29,-2.5,-55.0,298.865
2462,30,-2.9,-60.56,294.94598
2463,31,-2.5,-55.0,298.918
2464,32,-2.9,-60.56,295.033
2465,33,-2.5,-55.0,299.021
2466,34,-2.9,-60.56,295.15
2467,35,-2.5,-55.0,298.947
2468,36,-2.9,-60.56,295.323
2469,37,-2.5,-55.0,298.94598
2470,38,-2.9,-60.56,294.888
2471,39,-2.5,-55.0,297.86
2472,40,-2.9,-60.56,295.233
2473,41,-2.5,-55.0,298.051
2474,42,-2.9,-60.56,294.633
2475,43,-2.5,-55.0,297.819
2476,44,-2.9,-60.56,294.012
2477,45,-2.5,-55.0,297.64798
2478,46,-2.9,-60.56,294.331
2479,47,-2.5,-55.0,298.258
2480,48,-2.9,-60.56,294.559
2481,49,-2.5,-55.0,298.413
2482,50,-2.9,-60.56,294.811
2483,51,-2.5,-55.0,299.496
2484,52,-2.9,-60.56,294.69598
2485,53,-2.5,-55.0,299.56
2486,54,-2.9,-60.56,294.052
2487,55,-2.5,-55.0,299.427
2488,56,-2.9,-60.56,293.936
2489,57,-2.5,-55.0,299.354
2490,58,-2.9,-60.56,294.375
2491,59,-2.5,-55.0,298.625
2492,60,-2.9,-60.56,296.034
2493,61,-2.5,-55.0,299.154
2494,0,-2.9,-60.56,298.162
2495,1,-2.5,-55.0,300.072
2496,2,-2.9,-60.56,298.77298
2497,3,-2.5,-55.0,300.413
2498,4,-2.9,-60.56,295.964
2499,5,-2.5,-55.0,299.68698
2500,6,-2.9,-60.56,295.041
2501,7,-2.5,-55.0,299.16098
2502,8,-2.9,-60.56,294.87698
2503,9,-2.5,-55.0,298.477
2504,10,-2.9,-60.56,294.22998
2505,11,-2.5,-55.0,297.975
2506,12,-2.9,-60.56,294.402
2507,13,-2.5,-55.0,298.206
2508,14,-2.9,-60.56,294.784
2509,15,-2.5,-55.0,298.232
2510,16,-2.9,-60.56,294.93298
2511,17,-2.5,-55.0,298.09
2512,18,-2.9,-60.56,295.389
2513,19,-2.5,-55.0,298.04498
2514,20,-2.9,-60.56,295.665
2515,21,-2.5,-55.0,297.897
2516,22,-2.9,-60.56,295.865
2517,23,-2.5,-55.0,298.371
2518,24,-2.9,-60.56,295.292
2519,25,-2.5,-55.0,297.979
2520,26,-2.9,-60.56,294.745
2521,27,-2.5,-55.0,297.806
2522,28,-2.9,-60.56,294.345
2523,29,-2.5,-55.0,297.735
2524,30,-2.9,-60.56,293.833
2525,31,-2.5,-55.0,297.585
2526,32,-2.9,-60.56,293.827
2527,33,-2.5,-55.0,297.612
2528,34,-2.9,-60.56,297.307
2529,35,-2.5,-55.0,301.918
2530,36,-2.9,-60.56,298.172
2531,37,-2.5,-55.0,301.939
2532,38,-2.9,-60.56,298.634
2533,39,-2.5,-55.0,301.882
2534,40,-2.9,-60.56,298.328
2535,41,-2.5,-55.0,301.78
2536,42,-2.9,-60.56,298.179
2537,43,-2.5,-55.0,301.745
2538,44,-2.9,-60.56,295.176
2539,45,-2.5,-55.0,299.27298
2540,46,-2.9,-60.56,294.978
2541,47,-2.5,-55.0,298.016
2542,48,-2.9,-60.56,294.81198
2543,49,-2.5,-55.0,298.00598
2544,50,-2.9,-60.56,295.897
2545,51,-2.5,-55.0,298.466
2546,52,-2.9,-60.56,296.00598
2547,53,-2.5,-55.0,298.492
2548,54,-2.9,-60.56,295.94
2549,55,-2.5,-55.0,298.473
2550,56,-2.9,-60.56,296.81598
2551,57,-2.5,-55.0,299.331
2552,58,-2.9,-60.56,296.791
2553,59,-2.5,-55.0,299.227
2554,0,-2.9,-60.56,296.555
2555,1,-2.5,-55.0,298.22598
2556,2,-2.9,-60.56,296.296
2557,3,-2.5,-55.0,298.233
2558,4,-2.9,-60.56,295.02
2559,5,-2.5,-55.0,297.665
2560,6,-2.9,-60.56,293.965
2561,7,-2.5,-55.0,297.283
2562,8,-2.9,-60.56,293.79498
2563,9,-2.5,-55.0,297.4
2564,10,-2.9,-60.56,294.004
2565,11,-2.5,-55.0,297.412
2566,12,-2.9,-60.56,297.935
2567,13,-2.5,-55.0,302.279
2568,14,-2.9,-60.56,298.297
2569,15,-2.5,-55.0,302.45398
2570,16,-2.9,-60.56,298.839
2571,17,-2.5,-55.0,302.417
2572,18,-2.9,-60.56,298.981
2573,19,-2.5,-55.0,302.32898
2574,20,-2.9,-60.56,297.357
2575,21,-2.5,-55.0,302.182
2576,22,-2.9,-60.56,295.397
2577,23,-2.5,-55.0,300.453
2578,24,-2.9,-60.56,294.611
2579,25,-2.5,-55.0,299.606
2580,26,-2.9,-60.56,293.541
2581,27,-2.5,-55.0,298.50998
2582,28,-2.9,-60.56,293.715
2583,29,-2.5,-55.0,298.43698
2584,30,-2.9,-60.56,293.831
2585,31,-2.5,-55.0,297.918
2586,32,-2.9,-60.56,293.50198
2587,33,-2.5,-55.0,297.767
2588,34,-2.9,-60.56,294.27
2589,35,-2.5,-55.0,297.805
2590,36,-2.9,-60.56,295.913
2591,37,-2.5,-55.0,298.509
2592,38,-2.9,-60.56,296.651
2593,39,-2.5,-55.0,299.207
2594,40,-2.9,-60.56,296.005
2595,41,-2.5,-55.0,298.917
2596,42,-2.9,-60.56,294.02
2597,43,-2.5,-55.0,298.147
2598,44,-2.9,-60.56,293.452
2599,45,-2.5,-55.0,297.343
2600,46,-2.9,-60.56,293.115
2601,47,-2.5,-55.0,296.448
2602,48,-2.9,-60.56,294.387
2603,49,-2.5,-55.0,297.426
2604,50,-2.9,-60.56,294.737
2605,51,-2.5,-55.0,297.512
2606,52,-2.9,-60.56,294.35098
2607,53,-2.5,-55.0,297.981
2608,54,-2.9,-60.56,294.863
2609,55,-2.5,-55.0,298.119
2610,56,-2.9,-60.56,296.80798
2611,57,-2.5,-55.0,299.178
2612,58,-2.9,-60.56,297.455
2613,59,-2.5,-55.0,299.582
2614,60,-2.9,-60.56,297.179
2615,61,-2.5,-55.0,299.414
2616,0,-2.9,-60.56,296.70398
2617,1,-2.5,-55.0,299.567
2618,2,-2.9,-60.56,295.06598
2619,3,-2.5,-55.0,298.64798
2620,4,-2.9,-60.56,294.94098
2621,5,-2.5,-55.0,297.298
2622,6,-2.9,-60.56,295.32098
2623,7,-2.5,-55.0,297.365
2624,8,-2.9,-60.56,294.94598
2625,9,-2.5,-55.0,297.645
2626,10,-2.9,-60.56,299.547
2627,11,-2.5,-55.0,303.167
2628,12,-2.9,-60.56,299.375
2629,13,-2.5,-55.0,303.222
2630,14,-2.9,-60.56,299.21
2631,15,-2.5,-55.0,303.201
2632,16,-2.9,-60.56,300.936
2633,17,-2.5,-55.0,303.29
2634,18,-2.9,-60.56,299.711
2635,19,-2.5,-55.0,303.078
2636,20,-2.9,-60.56,295.922
2637,21,-2.5,-55.0,298.106
2638,22,-2.9,-60.56,296.149
2639,23,-2.5,-55.0,297.744
2640,24,-2.9,-60.56,296.728
2641,25,-2.5,-55.0,297.979
2642,26,-2.9,-60.56,296.429
2643,27,-2.5,-55.0,297.633
2644,28,-2.9,-60.56,295.962
2645,29,-2.5,-55.0,297.481
2646,30,-2.9,-60.56,296.439
2647,31,-2.5,-55.0,297.61398
2648,32,-2.9,-60.56,296.983
2649,33,-2.5,-55.0,298.107
2650,34,-2.9,-60.56,298.915
2651,35,-2.5,-55.0,300.798
2652,36,-2.9,-60.56,299.581
2653,37,-2.5,-55.0,301.883
2654,38,-2.9,-60.56,300.45898
2655,39,-2.5,-55.0,302.06
2656,40,-2.9,-60.56,298.741
2657,41,-2.5,-55.0,301.516
2658,42,-2.9,-60.56,297.84
2659,43,-2.5,-55.0,301.32
2660,44,-2.9,-60.56,296.298
2661,45,-2.5,-55.0,299.10098
2662,46,-2.9,-60.56,294.865
2663,47,-2.5,-55.0,298.06198
2664,48,-2.9,-60.56,294.982
2665,49,-2.5,-55.0,298.504
2666,50,-2.9,-60.56,294.958
2667,51,-2.5,-55.0,298.199
2668,52,-2.9,-60.56,295.71298
2669,53,-2.5,-55.0,298.262
2670,54,-2.9,-60.56,298.499
2671,55,-2.5,-55.0,299.917
2672,56,-2.9,-60.56,296.242
2673,57,-2.5,-55.0,298.317
2674,58,-2.9,-60.56,295.57098
2675,59,-2.5,-55.0,298.112
2676,60,-2.9,-60.56,295.009
2677,61,-2.5,-55.0,298.797
2678,0,-2.9,-60.56,294.896
2679,1,-2.5,-55.0,298.26898
2680,2,-2.9,-60.56,295.722
2681,3,-2.5,-55.0,299.104
2682,4,-2.9,-60.56,295.451
2683,5,-2.5,-55.0,299.234
2684,6,-2.9,-60.56,294.917
2685,7,-2.5,-55.0,298.45898
2686,8,-2.9,-60.56,294.71
2687,9,-2.5,-55.0,298.445
2688,10,-2.9,-60.56,294.695
2689,11,-2.5,-55.0,298.555
2690,12,-2.9,-60.56,294.76498
2691,13,-2.5,-55.0,298.559
2692,14,-2.9,-60.56,294.47598
2693,15,-2.5,-55.0,298.44998
2694,16,-2.9,-60.56,294.129
2695,17,-2.5,-55.0,298.641
2696,18,-2.9,-60.56,294.104
2697,19,-2.5,-55.0,298.639
2698,20,-2.9,-60.56,294.123
2699,21,-2.5,-55.0,298.389
2700,22,-2.9,-60.56,294.16
2701,23,-2.5,-55.0,298.263
2702,24,-2.9,-60.56,294.427
2703,25,-2.5,-55.0,298.526
2704,26,-2.9,-60.56,294.281
2705,27,-2.5,-55.0,298.371
2706,28,-2.9,-60.56,293.908
2707,29,-2.5,-55.0,298.543
2708,30,-2.9,-60.56,295.152
2709,31,-2.5,-55.0,299.262
2710,32,-2.9,-60.56,296.495
2711,33,-2.5,-55.0,299.90698
2712,34,-2.9,-60.56,299.642
2713,35,-2.5,-55.0,301.74
2714,36,-2.9,-60.56,297.208
2715,37,-2.5,-55.0,299.305
2716,38,-2.9,-60.56,297.142
2717,39,-2.5,-55.0,299.193
2718,40,-2.9,-60.56,296.21698
2719,41,-2.5,-55.0,299.048
2720,42,-2.9,-60.56,294.41998
2721,43,-2.5,-55.0,298.426
2722,44,-2.9,-60.56,294.19
2723,45,-2.5,-55.0,298.406
2724,46,-2.9,-60.56,295.076
2725,47,-2.5,-55.0,297.85
2726,48,-2.9,-60.56,295.451
2727,49,-2.5,-55.0,297.913
2728,50,-2.9,-60.56,298.945
2729,51,-2.5,-55.0,299.85
2730,52,-2.9,-60.56,298.862
2731,53,-2.5,-55.0,299.629
2732,54,-2.9,-60.56,298.336
2733,55,-2.5,-55.0,300.197
2734,56,-2.9,-60.56,297.783
2735,57,-2.5,-55.0,299.884
2736,58,-2.9,-60.56,297.5
2737,59,-2.5,-55.0,298.996
2738,0,-2.9,-60.56,296.455
2739,1,-2.5,-55.0,298.943
2740,2,-2.9,-60.56,295.219
2741,3,-2.5,-55.0,298.634
2742,4,-2.9,-60.56,295.43298
2743,5,-2.5,-55.0,298.145
2744,6,-2.9,-60.56,295.358
2745,7,-2.5,-55.0,297.79
2746,8,-2.9,-60.56,295.401
2747,9,-2.5,-55.0,297.732
2748,10,-2.9,-60.56,298.70898
2749,11,-2.5,-55.0,299.322
2750,12,-2.9,-60.56,296.063
2751,13,-2.5,-55.0,298.026
2752,14,-2.9,-60.56,296.542
2753,15,-2.5,-55.0,298.19098
2754,16,-2.9,-60.56,296.31198
2755,17,-2.5,-55.0,299.11398
2756,18,-2.9,-60.56,295.711
2757,19,-2.5,-55.0,298.649
2758,20,-2.9,-60.56,296.33398
2759,21,-2.5,-55.0,299.07898
2760,22,-2.9,-60.56,296.382
2761,23,-2.5,-55.0,299.26898
2762,24,-2.9,-60.56,295.896
2763,25,-2.5,-55.0,299.11398
2764,26,-2.9,-60.56,295.724
2765,27,-2.5,-55.0,299.32898
2766,28,-2.9,-60.56,296.08798
2767,29,-2.5,-55.0,299.529
2768,30,-2.9,-60.56,298.016
2769,31,-2.5,-55.0,299.961
2770,32,-2.9,-60.56,298.435
2771,33,-2.5,-55.0,299.744
2772,34,-2.9,-60.56,298.31198
2773,35,-2.5,-55.0,299.914
2774,36,-2.9,-60.56,297.45898
2775,37,-2.5,-55.0,299.07
2776,38,-2.9,-60.56,296.77298
2777,39,-2.5,-55.0,298.904
2778,40,-2.9,-60.56,296.781
2779,41,-2.5,-55.0,298.901
2780,42,-2.9,-60.56,297.637
2781,43,-2.5,-55.0,299.021
2782,44,-2.9,-60.56,300.464
2783,45,-2.5,-55.0,300.37698
2784,46,-2.9,-60.56,299.99298
2785,47,-2.5,-55.0,300.90298
2786,48,-2.9,-60.56,299.962
2787,49,-2.5,-55.0,301.447
2788,50,-2.9,-60.56,300.4
2789,51,-2.5,-55.0,301.6
2790,52,-2.9,-60.56,300.69598
2791,53,-2.5,-55.0,301.25198
2792,54,-2.9,-60.56,300.465
2793,55,-2.5,-55.0,300.772
2794,56,-2.9,-60.56,300.783
2795,57,-2.5,-55.0,300.962
2796,58,-2.9,-60.56,301.052
2797,59,-2.5,-55.0,300.971
2798,60,-2.9,-60.56,301.007
2799,61,-2.5,-55.0,300.58398
2800,0,-2.9,-60.56,300.15
2801,1,-2.5,-55.0,300.44998
2802,2,-2.9,-60.56,299.872
2803,3,-2.5,-55.0,300.306
2804,4,-2.9,-60.56,300.13498
2805,5,-2.5,-55.0,300.302
2806,6,-2.9,-60.56,300.166
2807,7,-2.5,-55.0,300.667
2808,8,-2.9,-60.56,300.255
2809,9,-2.5,-55.0,300.689
2810,10,-2.9,-60.56,300.113
2811,11,-2.5,-55.0,300.809
2812,12,-2.9,-60.56,299.57098
2813,13,-2.5,-55.0,300.984
2814,14,-2.9,-60.56,297.637
2815,15,-2.5,-55.0,300.313
2816,16,-2.9,-60.56,296.98898
2817,17,-2.5,-55.0,300.52298
2818,18,-2.9,-60.56,295.659
2819,19,-2.5,-55.0,298.155
2820,20,-2.9,-60.56,294.848
2821,21,-2.5,-55.0,297.74
2822,22,-2.9,-60.56,295.129
2823,23,-2.5,-55.0,297.722
2824,24,-2.9,-60.56,295.13
2825,25,-2.5,-55.0,297.837
2826,26,-2.9,-60.56,295.974
2827,27,-2.5,-55.0,298.31598
2828,28,-2.9,-60.56,298.753
2829,29,-2.5,-55.0,300.712
2830,30,-2.9,-60.56,300.801
2831,31,-2.5,-55.0,302.759
2832,32,-2.9,-60.56,300.977
2833,33,-2.5,-55.0,302.99
2834,34,-2.9,-60.56,298.929
2835,35,-2.5,-55.0,300.32098
2836,36,-2.9,-60.56,298.679
2837,37,-2.5,-55.0,300.166
2838,38,-2.9,-60.56,297.435
2839,39,-2.5,-55.0,298.987
2840,40,-2.9,-60.56,297.294
2841,41,-2.5,-55.0,299.064
2842,42,-2.9,-60.56,296.556
2843,43,-2.5,-55.0,299.393
2844,44,-2.9,-60.56,297.699
2845,45,-2.5,-55.0,299.512
2846,46,-2.9,-60.56,300.60498
2847,47,-2.5,-55.0,302.655
2848,48,-2.9,-60.56,300.682
2849,49,-2.5,-55.0,302.29898
2850,50,-2.9,-60.56,300.448
2851,51,-2.5,-55.0,301.88998
2852,52,-2.9,-60.56,300.65698
2853,53,-2.5,-55.0,301.935
2854,54,-2.9,-60.56,300.133
2855,55,-2.5,-55.0,301.716
2856,56,-2.9,-60.56,300.042
2857,57,-2.5,-55.0,301.76898
2858,58,-2.9,-60.56,299.602
2859,59,-2.5,-55.0,300.992
2860,0,-2.9,-60.56,299.223
2861,1,-2.5,-55.0,301.179
2862,2,-2.9,-60.56,299.098
2863,3,-2.5,-55.0,301.228
2864,4,-2.9,-60.56,299.167
2865,5,-2.5,-55.0,301.169
2866,6,-2.9,-60.56,297.14798
2867,7,-2.5,-55.0,298.84
2868,8,-2.9,-60.56,297.065
2869,9,-2.5,-55.0,298.76898
2870,10,-2.9,-60.56,295.62698
2871,11,-2.5,-55.0,298.96698
2872,12,-2.9,-60.56,296.112
2873,13,-2.5,-55.0,299.847
2874,14,-2.9,-60.56,295.40698
2875,15,-2.5,-55.0,299.195
2876,16,-2.9,-60.56,294.314
2877,17,-2.5,-55.0,298.132
2878,18,-2.9,-60.56,294.011
2879,19,-2.5,-55.0,298.09198
2880,20,-2.9,-60.56,294.029
2881,21,-2.5,-55.0,298.199
2882,22,-2.9,-60.56,294.49698
2883,23,-2.5,-55.0,298.155
2884,24,-2.9,-60.56,295.607
2885,25,-2.5,-55.0,298.181
2886,26,-2.9,-60.56,299.27298
2887,27,-2.5,-55.0,300.546
2888,28,-2.9,-60.56,299.843
2889,29,-2.5,-55.0,300.817
2890,30,-2.9,-60.56,300.027
2891,31,-2.5,-55.0,300.936
2892,32,-2.9,-60.56,300.07898
2893,33,-2.5,-55.0,301.22598
2894,34,-2.9,-60.56,300.175
2895,35,-2.5,-55.0,301.43298
2896,36,-2.9,-60.56,300.542
2897,37,-2.5,-55.0,301.233
2898,38,-2.9,-60.56,301.275
2899,39,-2.5,-55.0,302.97
2900,40,-2.9,-60.56,301.323
2901,41,-2.5,-55.0,303.07098
2902,42,-2.9,-60.56,301.465
2903,43,-2.5,-55.0,303.05
2904,44,-2.9,-60.56,301.228
2905,45,-2.5,-55.0,302.951
2906,46,-2.9,-60.56,300.998
2907,47,-2.5,-55.0,302.90698
2908,48,-2.9,-60.56,298.763
2909,49,-2.5,-55.0,300.538
2910,50,-2.9,-60.56,298.936
2911,51,-2.5,-55.0,300.563
2912,52,-2.9,-60.56,297.353
2913,53,-2.5,-55.0,300.151
2914,54,-2.9,-60.56,295.977
2915,55,-2.5,-55.0,299.349
2916,56,-2.9,-60.56,294.003
2917,57,-2.5,-55.0,298.166
2918,58,-2.9,-60.56,293.458
2919,59,-2.5,-55.0,297.96298
2920,60,-2.9,-60.56,293.983
2921,61,-2.5,-55.0,298.013
2922,0,-2.9,-60.56,294.495
2923,1,-2.5,-55.0,298.164
2924,2,-2.9,-60.56,299.197
2925,3,-2.5,-55.0,300.27798
2926,4,-2.9,-60.56,298.988
2927,5,-2.5,-55.0,300.229
2928,6,-2.9,-60.56,298.293
2929,7,-2.5,-55.0,299.58
2930,8,-2.9,-60.56,299.086
2931,9,-2.5,-55.0,300.91998
2932,10,-2.9,-60.56,299.37
2933,11,-2.5,-55.0,300.749
2934,12,-2.9,-60.56,299.07
2935,13,-2.5,-55.0,300.417
2936,14,-2.9,-60.56,299.06598
2937,15,-2.5,-55.0,300.542
2938,16,-2.9,-60.56,299.384
2939,17,-2.5,-55.0,301.033
2940,18,-2.9,-60.56,298.07898
2941,19,-2.5,-55.0,300.418
2942,20,-2.9,-60.56,298.449
2943,21,-2.5,-55.0,299.789
2944,22,-2.9,-60.56,299.639
2945,23,-2.5,-55.0,301.763
2946,24,-2.9,-60.56,299.474
2947,25,-2.5,-55.0,301.82
2948,26,-2.9,-60.56,299.464
2949,27,-2.5,-55.0,301.395
2950,28,-2.9,-60.56,297.388
2951,29,-2.5,-55.0,300.38
2952,30,-2.9,-60.56,295.267
2953,31,-2.5,-55.0,299.227
2954,32,-2.9,-60.56,293.909
2955,33,-2.5,-55.0,298.53
2956,34,-2.9,-60.56,293.162
2957,35,-2.5,-55.0,297.57498
2958,36,-2.9,-60.56,294.81
2959,37,-2.5,-55.0,299.29898
2960,38,-2.9,-60.56,295.68
2961,39,-2.5,-55.0,300.009
